load_id,source_name,source_table,source_record_id,business_key,rule_id,field_name,severity,action,original_value,clean_value,details,detected_at
1,Customer.csv,raw.customer_csv,68,C00068,FMT_PHONE,phone,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,68,C00068,FMT_PROVINCE,province,info,normalized,man.,MB,,
1,Customer.csv,raw.customer_csv,79,C00079,FMT_DATE,date_of_birth,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,79,C00079,FMT_GENDER,gender,info,normalized,MALE,M,,
1,Customer.csv,raw.customer_csv,79,C00079,FMT_PHONE,phone,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,79,C00079,FMT_POSTAL,postal_code,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,79,C00079,FMT_PROVINCE,province,info,normalized,saskatchewan,SK,,
1,Customer.csv,raw.customer_csv,79,C00079,FMT_TEXT_WHITESPACE,first_name,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,86,C00086,FMT_DATE,date_of_birth,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,101,C00101,FMT_GENDER,gender,info,normalized,Female,F,,
1,Customer.csv,raw.customer_csv,101,C00101,FMT_PHONE,phone,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,101,C00101,FMT_POSTAL,postal_code,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,101,C00101,FMT_TEXT_WHITESPACE,first_name,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,105,C00105,FMT_PHONE,phone,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,105,C00105,FMT_POSTAL,postal_code,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,115,C00115,FMT_DATE,date_of_birth,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,115,C00115,FMT_GENDER,gender,info,normalized,Female,F,,
1,Customer.csv,raw.customer_csv,115,C00115,FMT_POSTAL,postal_code,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,115,C00115,FMT_PROVINCE,province,info,normalized,british columbia,BC,,
1,Customer.csv,raw.customer_csv,128,C00128,FMT_GENDER,gender,info,normalized,Female,F,,
1,Customer.csv,raw.customer_csv,128,C00128,FMT_PROVINCE,province,info,normalized,Alta.,AB,,
1,Customer.csv,raw.customer_csv,138,C00138,FMT_DATE,date_of_birth,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,138,C00138,FMT_PHONE,phone,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,138,C00138,FMT_POSTAL,postal_code,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,138,C00138,FMT_TEXT_WHITESPACE,first_name,info,normalized,,,{'pii_value_redacted': True},
1,Customer.csv,raw.customer_csv,151,C00151,DUP_ENTITY,customer_id,warning,deduplicated,C00151,C00001,"{'resolution': 'normalized_identity_key', 'survivor_customer_id': 'C00001'}",
1,Customer.csv,raw.customer_csv,152,C00152,DUP_ENTITY,customer_id,warning,deduplicated,C00152,C00002,"{'resolution': 'normalized_identity_key', 'survivor_customer_id': 'C00002'}",
1,Customer.csv,raw.customer_csv,153,C00153,DUP_ENTITY,customer_id,warning,deduplicated,C00153,C00003,"{'resolution': 'normalized_identity_key', 'survivor_customer_id': 'C00003'}",
1,Customer.csv,raw.customer_csv,154,C00154,DUP_ENTITY,customer_id,warning,deduplicated,C00154,C00004,"{'resolution': 'normalized_identity_key', 'survivor_customer_id': 'C00004'}",
1,Customer.csv,raw.customer_csv,155,C00155,INV_UNSERVED_PROVINCE,province,error,quarantined,QC,QC,{'reason': 'province is outside the served-province domain'},
1,Customer.csv,raw.customer_csv,156,C00156,INV_UNSERVED_PROVINCE,province,error,quarantined,NB,NB,{'reason': 'province is outside the served-province domain'},
1,Customer.csv,raw.customer_csv,157,C00157,INV_UNSERVED_PROVINCE,province,error,quarantined,NU,NU,{'reason': 'province is outside the served-province domain'},
1,Customer.csv,staging.customers,37,C00037,CORE_DOB_NULLIFIED,date_of_birth,error,repaired,,,"{'reason': 'DOB is outside the valid extract-end age range (18-89) and no authoritative alternate source exists', 'pii_value_redacted': True}",
1,Customer.csv,staging.customers,39,C00039,CORE_DOB_NULLIFIED,date_of_birth,error,repaired,,,"{'reason': 'DOB is outside the valid extract-end age range (18-89) and no authoritative alternate source exists', 'pii_value_redacted': True}",
1,D00078.json,raw.claim_detail_files,20,D00078,JSON_KEY_DRIFT,line_items,warning,normalized,lineItems,line_items,{'legacy_key': 'lineItems'},
1,D00103.json,raw.claim_detail_files,26,D00103,JSON_TYPE_DRIFT,line_items[0].unit_amount,warning,normalized,$113.01,,"{'source_type': 'string', 'target_type': 'number'}",
1,D00117.json,raw.claim_detail_files,29,D00117,JSON_MALFORMED,,error,quarantined,"{
  ""schema_version"": ""1.0"",
  ""claim_id"": ""D00117"",
  ""product_line"": ""dental"",
  ""submission_channel"": ""provider_direct_billing"",
  ""submitted_at"": ""2025-09-30T08:55:00-06:00"",
  ""provider"": {
    ""provider_id"": ""PRV0067"",
    ""name"": ""Synthetic dental_clinic 67"",
    ""type"": ""dental_clinic""
  },
  ""line_items"": [
    {
      ""line_no"": 1,
      ""service_date"": ""2025-09-22"",
      ""description"": ""Synthetic preventive"",
      ""quantity"": 1,
      ""unit_amount"": 80.96,
      ""a",,"{'parse_error': ""JSONDecodeError: Expecting ',' delimiter: line 44 column 1 (char 1093)""}",
1,D00119.json,raw.claim_detail_files,30,D00119,JSON_MALFORMED,,error,quarantined,"{
  ""schema_version"": ""1.0"",
  ""claim_id"": ""D00119"",
  ""product_line"": ""dental"",
  ""submission_channel"": ""online_portal"",
  ""submitted_at"": ""2025-10-06T14:14:00-06:00"",
  ""provider"": {
    ""provider_id"": ""PRV0054"",
    ""name"": ""Synthetic dental_clinic 54"",
    ""type"": ""dental_clinic""
  },
  ""line_items"": [
    {
      ""line_no"": 1,
      ""service_date"": ""2025-09-23"",
      ""description"": ""Synthetic major"",
      ""quantity"": 1,
      ""unit_amount"": 400.0,
      ""amount"": 400.0,",,{'parse_error': 'JSONDecodeError: Expecting property name enclosed in double quotes: line 46 column 1 (char 1095)'},
1,D00125.json,raw.claim_detail_files,34,D00125,JSON_TYPE_DRIFT,line_items[0].unit_amount,warning,normalized,$143.53,,"{'source_type': 'string', 'target_type': 'number'}",
1,H00016.json,raw.claim_detail_files,63,H00016,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'claim_id': 'H00016'},
1,H00053.json,raw.claim_detail_files,80,H00053,JSON_MISSING_KEY,documents_submitted,error,flagged,,,{'key_absent': True},
1,H00055.json,raw.claim_detail_files,82,H00055,JSON_TYPE_DRIFT,line_items[0].amount,warning,normalized,$51.09,,"{'source_type': 'string', 'target_type': 'number'}",
1,H00066.json,raw.claim_detail_files,88,H00066,JSON_TYPE_DRIFT,line_items[0].amount,warning,normalized,$124.76,,"{'source_type': 'string', 'target_type': 'number'}",
1,H00080.json,raw.claim_detail_files,92,H00080,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'claim_id': 'H00080'},
1,H00091.json,raw.claim_detail_files,100,H00091,JSON_SHAPE_DRIFT,documents_submitted,warning,normalized,string,array,"{'source_shape': 'string', 'target_shape': 'array'}",
1,H00093.json,raw.claim_detail_files,102,H00093,JSON_MISSING_KEY,submission_channel,error,flagged,,,{'key_absent': True},
1,H00154.json,raw.claim_detail_files,134,H00154,JSON_MISSING_KEY,documents_submitted,error,flagged,,,{'key_absent': True},
1,H00162.json,raw.claim_detail_files,140,H00162,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'claim_id': 'H00162'},
1,H00178.json,raw.claim_detail_files,153,H00178,JSON_SHAPE_DRIFT,documents_submitted,warning,normalized,string,array,"{'source_shape': 'string', 'target_shape': 'array'}",
1,H90001.json,raw.claim_detail_files,171,H90001,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H90001'},
1,H90002.json,raw.claim_detail_files,172,H90002,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H90002'},
1,H90003.json,raw.claim_detail_files,173,H90003,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H90003'},
1,H90004.json,raw.claim_detail_files,174,H90004,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H90004'},
1,Policy_Premium.csv,raw.policy_premium_csv,3,PRM000003,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$161.50 CAD,161.50,,
1,Policy_Premium.csv,raw.policy_premium_csv,7,PRM000007,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,26,PRM000026,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00141'},
1,Policy_Premium.csv,raw.policy_premium_csv,27,PRM000027,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00142'},
1,Policy_Premium.csv,raw.policy_premium_csv,28,PRM000028,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00103'},
1,Policy_Premium.csv,raw.policy_premium_csv,29,PRM000029,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00098'},
1,Policy_Premium.csv,raw.policy_premium_csv,30,PRM000030,INV_DERIVED_STATUS,payment_status,warning,repaired,paid,late,,
1,Policy_Premium.csv,raw.policy_premium_csv,31,PRM000031,INV_DERIVED_STATUS,payment_status,warning,repaired,paid,late,,
1,Policy_Premium.csv,raw.policy_premium_csv,32,PRM000032,INV_DERIVED_STATUS,payment_status,warning,repaired,paid,late,,
1,Policy_Premium.csv,raw.policy_premium_csv,33,PRM000033,INV_DERIVED_STATUS,payment_status,warning,repaired,paid,late,,
1,Policy_Premium.csv,raw.policy_premium_csv,34,PRM000034,INV_DERIVED_STATUS,payment_status,warning,repaired,paid,late,,
1,Policy_Premium.csv,raw.policy_premium_csv,35,PRM000035,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00096'},
1,Policy_Premium.csv,raw.policy_premium_csv,36,PRM000036,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00046'},
1,Policy_Premium.csv,raw.policy_premium_csv,37,PRM000037,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00050'},
1,Policy_Premium.csv,raw.policy_premium_csv,38,PRM000038,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00101'},
1,Policy_Premium.csv,raw.policy_premium_csv,45,PRM000045,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,47,PRM000047,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,65,PRM000065,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$192.00 CAD,192.00,,
1,Policy_Premium.csv,raw.policy_premium_csv,68,PRM000068,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00029'},
1,Policy_Premium.csv,raw.policy_premium_csv,83,PRM000083,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,86,PRM000086,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,125,PRM000125,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,128,PRM000128,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,160,PRM000160,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$63.00 CAD,63.00,,
1,Policy_Premium.csv,raw.policy_premium_csv,171,PRM000171,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,174,PRM000174,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,179,PRM000179,FMT_DATE,due_date,info,normalized,11/06/2023,2023-11-06,,
1,Policy_Premium.csv,raw.policy_premium_csv,184,PRM000184,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,184,PRM000184,FMT_DATE,due_date,info,normalized,11/10/2023,2023-11-10,,
1,Policy_Premium.csv,raw.policy_premium_csv,184,PRM000184,FMT_ID,policy_id,info,normalized,p00057 ,P00057,,
1,Policy_Premium.csv,raw.policy_premium_csv,190,PRM000190,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$397.80 CAD,397.80,,
1,Policy_Premium.csv,raw.policy_premium_csv,198,PRM000198,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00029'},
1,Policy_Premium.csv,raw.policy_premium_csv,217,PRM000217,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,220,PRM000220,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,255,PRM000255,FMT_ID,policy_id,info,normalized,p00117 ,P00117,,
1,Policy_Premium.csv,raw.policy_premium_csv,269,PRM000269,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$161.50 CAD,161.50,,
1,Policy_Premium.csv,raw.policy_premium_csv,273,PRM000273,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,277,PRM000277,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,296,PRM000296,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,296,PRM000296,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$196.00 CAD,196.00,,
1,Policy_Premium.csv,raw.policy_premium_csv,329,PRM000329,FMT_DATE,due_date,info,normalized,01/30/2024,2024-01-30,,
1,Policy_Premium.csv,raw.policy_premium_csv,329,PRM000329,FMT_ID,policy_id,info,normalized,p00054 ,P00054,,
1,Policy_Premium.csv,raw.policy_premium_csv,333,PRM000333,FMT_ID,policy_id,info,normalized,p00015 ,P00015,,
1,Policy_Premium.csv,raw.policy_premium_csv,337,PRM000337,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,340,PRM000340,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,349,PRM000349,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,374,PRM000374,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00029'},
1,Policy_Premium.csv,raw.policy_premium_csv,396,PRM000396,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,400,PRM000400,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,409,PRM000409,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$358.80 CAD,358.80,,
1,Policy_Premium.csv,raw.policy_premium_csv,409,PRM000409,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,443,PRM000443,FMT_DATE,due_date,info,normalized,03/26/2024,2024-03-26,,
1,Policy_Premium.csv,raw.policy_premium_csv,443,PRM000443,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$84.00 CAD,84.00,,
1,Policy_Premium.csv,raw.policy_premium_csv,453,PRM000453,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$91.00 CAD,91.00,,
1,Policy_Premium.csv,raw.policy_premium_csv,462,PRM000462,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,466,PRM000466,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,476,PRM000476,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,530,PRM000530,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,534,PRM000534,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,534,PRM000534,FMT_DATE,due_date,info,normalized,05/04/2024,2024-05-04,,
1,Policy_Premium.csv,raw.policy_premium_csv,534,PRM000534,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,543,PRM000543,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,571,PRM000571,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00029'},
1,Policy_Premium.csv,raw.policy_premium_csv,595,PRM000595,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,599,PRM000599,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,611,PRM000611,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,669,PRM000669,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,673,PRM000673,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,673,PRM000673,FMT_DATE,due_date,info,normalized,07/03/2024,2024-07-03,,
1,Policy_Premium.csv,raw.policy_premium_csv,673,PRM000673,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$152.95 CAD,152.95,,
1,Policy_Premium.csv,raw.policy_premium_csv,674,PRM000674,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,678,PRM000678,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$51.75 CAD,51.75,,
1,Policy_Premium.csv,raw.policy_premium_csv,686,PRM000686,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,733,PRM000733,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$290.70 CAD,290.70,,
1,Policy_Premium.csv,raw.policy_premium_csv,746,PRM000746,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,749,PRM000749,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,760,PRM000760,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,795,PRM000795,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00029'},
1,Policy_Premium.csv,raw.policy_premium_csv,817,PRM000817,FMT_DATE,due_date,info,normalized,09/01/2024,2024-09-01,,
1,Policy_Premium.csv,raw.policy_premium_csv,822,PRM000822,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,825,PRM000825,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,827,PRM000827,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,837,PRM000837,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,869,PRM000869,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$131.10 CAD,131.10,,
1,Policy_Premium.csv,raw.policy_premium_csv,881,PRM000881,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,903,PRM000903,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,908,PRM000908,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,917,PRM000917,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,917,PRM000917,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$45.00 CAD,45.00,,
1,Policy_Premium.csv,raw.policy_premium_csv,922,PRM000922,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,989,PRM000989,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,992,PRM000992,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,993,PRM000993,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$168.00 CAD,168.00,,
1,Policy_Premium.csv,raw.policy_premium_csv,1004,PRM001004,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,1013,PRM001013,FMT_CATEGORY_CASE,payment_status,info,normalized,Late ,late,,
1,Policy_Premium.csv,raw.policy_premium_csv,1013,PRM001013,FMT_DATE,due_date,info,normalized,11/12/2024,2024-11-12,,
1,Policy_Premium.csv,raw.policy_premium_csv,1046,PRM001046,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00029'},
1,Policy_Premium.csv,raw.policy_premium_csv,1051,PRM001051,FMT_CATEGORY_CASE,payment_status,info,normalized,Missed ,missed,,
1,Policy_Premium.csv,raw.policy_premium_csv,1057,PRM001057,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,1075,PRM001075,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,1079,PRM001079,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,1086,PRM001086,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,1091,PRM001091,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,1096,PRM001096,FMT_CATEGORY_CASE,payment_status,info,normalized,Missed ,missed,,
1,Policy_Premium.csv,raw.policy_premium_csv,1096,PRM001096,FMT_DATE,due_date,info,normalized,12/10/2024,2024-12-10,,
1,Policy_Premium.csv,raw.policy_premium_csv,1159,PRM001159,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,1166,PRM001166,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,1181,PRM001181,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,1253,PRM001253,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,1257,PRM001257,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,1271,PRM001271,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,1288,PRM001288,FMT_DATE,due_date,info,normalized,02/13/2025,2025-02-13,,
1,Policy_Premium.csv,raw.policy_premium_csv,1312,PRM001312,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00029'},
1,Policy_Premium.csv,raw.policy_premium_csv,1342,PRM001342,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,1346,PRM001346,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,1349,PRM001349,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,1349,PRM001349,FMT_DATE,due_date,info,normalized,03/04/2025,2025-03-04,,
1,Policy_Premium.csv,raw.policy_premium_csv,1360,PRM001360,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,1367,PRM001367,FMT_CATEGORY_CASE,payment_status,info,normalized,Paid ,paid,,
1,Policy_Premium.csv,raw.policy_premium_csv,1384,PRM001384,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$127.40 CAD,127.40,,
1,Policy_Premium.csv,raw.policy_premium_csv,1435,PRM001435,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,1440,PRM001440,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,1457,PRM001457,FMT_DATE,due_date,info,normalized,04/08/2025,2025-04-08,,
1,Policy_Premium.csv,raw.policy_premium_csv,1459,PRM001459,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,1464,PRM001464,FMT_DATE,due_date,info,normalized,04/09/2025,2025-04-09,,
1,Policy_Premium.csv,raw.policy_premium_csv,1464,PRM001464,TYPE_AMOUNT_TEXT,premium_amount,info,normalized,$85.00 CAD,85.00,,
1,Policy_Premium.csv,raw.policy_premium_csv,1535,PRM001535,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00027'},
1,Policy_Premium.csv,raw.policy_premium_csv,1539,PRM001539,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00019'},
1,Policy_Premium.csv,raw.policy_premium_csv,1547,PRM001547,FMT_DATE,due_date,info,normalized,05/06/2025,2025-05-06,,
1,Policy_Premium.csv,raw.policy_premium_csv,1554,PRM001554,UPSTREAM_PARENT_REJECTED,,error,quarantined,,,{'policy_id': 'P00024'},
1,Policy_Premium.csv,raw.policy_premium_csv,1576,PRM001576,FMT_DATE,due_date,info,normalized,05/15/2025,2025-05-15,,
